Dog_bites,date,average_Daily_max_oz,Average pm,PRCP,TMAX,UVI,holidays,fri,sat,sun,NYC,Luisville,Baton,Houston,LA,Baltimore,Austin,Chicago
7.000,2014-04-12,0.041117647,9.1875,0,82,9.13,0,0,1,0,0,0,0,1,0,0,0,0
1,2014-04-12,0.051,11.25,0,73,5.84,0,0,1,0,0,0,0,0,0,1,0,0
1.000,2014-04-13,0.040666667,6.7,0.01,85,9.98,0,0,0,1,0,0,1,0,0,0,0,0
4.000,2014-04-13,0.047333333,10.83333333,0,84,6.05,0,0,0,1,0,1,0,0,0,0,0,0
6.000,2014-04-13,0.028,12.75,0.005,78,3.52,0,0,0,1,0,0,0,1,0,0,0,0
0,2014-04-13,0.045,15.15,0,83,5.95,0,0,0,1,0,0,0,0,0,1,0,0
0.000,2014-04-14,0.028333333,6.4,0.59,86,5.59,0,0,0,0,0,0,1,0,0,0,0,0
1.000,2014-04-14,0.042,5.95,0.69,75,1.18,0,0,0,0,0,1,0,0,0,0,0,0
6.000,2014-04-14,0.032235294,8.7125,1.16,77,4.33,0,0,0,0,0,0,0,1,0,0,0,0
1,2014-04-14,0.036,7.25,0,78,6.73,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-04-15,0.044,5.3,0,62,8.4,0,0,0,0,0,0,1,0,0,0,0,0
1.000,2014-04-15,0.042,4.1,0.18,47,5.77,0,0,0,0,0,1,0,0,0,0,0,0
10.000,2014-04-15,0.044411765,5.457142857,0,64,8.19,0,0,0,0,0,0,0,1,0,0,0,0
2,2014-04-15,0.036,5.25,2.42,67,3.65,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-04-16,0.051333333,6.3,0,67,9.11,0,0,0,0,0,0,1,0,0,0,0,0
1.000,2014-04-16,0.049,7.466666667,0,55,6.67,0,0,0,0,0,1,0,0,0,0,0,0
4.000,2014-04-16,0.047529412,7.971428571,0,67,8.8,0,0,0,0,0,0,0,1,0,0,0,0
3,2014-04-16,0.04,6.45,0,49,6.48,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-04-17,0.037333333,8.9,0,67,7.07,0,0,0,0,0,0,1,0,0,0,0,0
2.000,2014-04-17,0.055666667,9.775,0,69,6.95,0,0,0,0,0,1,0,0,0,0,0,0
4.000,2014-04-17,0.046176471,10.725,0.095,71.5,5.01,0,0,0,0,0,0,0,1,0,0,0,0
0,2014-04-17,0.044,7.05,0,52,6.23,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-04-18,0.038666667,3.6,0.01,80,4.64,1,1,0,0,0,0,1,0,0,0,0,0
4.000,2014-04-18,0.063,15.13333333,0,74,6,1,1,0,0,0,1,0,0,0,0,0,0
6.000,2014-04-18,0.047588235,11.9625,0,79,8.57,1,1,0,0,0,0,0,1,0,0,0,0
0,2014-04-18,0.038,10.3,0,52,6.39,1,1,0,0,0,0,0,0,0,1,0,0
0.000,2014-04-19,0.041333333,3.8,0,82,9.95,0,0,1,0,0,0,1,0,0,0,0,0
2.000,2014-04-19,0.060666667,13.83333333,0,75,6.8,0,0,1,0,0,1,0,0,0,0,0,0
3.000,2014-04-19,0.0503125,13.4,0,79.5,10.29,0,0,1,0,0,0,0,1,0,0,0,0
0,2014-04-19,0.051,11.9,0,68,6.29,0,0,1,0,0,0,0,0,0,1,0,0
0.000,2014-04-20,0.051666667,7.5,0,85,10.41,0,0,0,1,0,0,1,0,0,0,0,0
2.000,2014-04-20,0.065333333,15.275,0,80,7.56,0,0,0,1,0,1,0,0,0,0,0,0
3.000,2014-04-20,0.0545625,10.175,0,79.5,9.67,0,0,0,1,0,0,0,1,0,0,0,0
0,2014-04-20,0.044,8.325,0,61,6.59,0,0,0,1,0,0,0,0,0,1,0,0
0.000,2014-04-21,0.045666667,10.8,0,82,10.22,0,0,0,0,0,0,1,0,0,0,0,0
3.000,2014-04-21,0.062333333,20.13333333,0,81,6.72,0,0,0,0,0,1,0,0,0,0,0,0
9.000,2014-04-21,0.042058824,8.4875,0,80.5,9.69,0,0,0,0,0,0,0,1,0,0,0,0
0,2014-04-21,0.043,7.2,0,67,7.45,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-04-22,0.031666667,10.5,0,82,5.62,0,0,0,0,0,0,1,0,0,0,0,0
6.000,2014-04-22,0.051666667,13.15,0,75,6.73,0,0,0,0,0,1,0,0,0,0,0,0
4.000,2014-04-22,0.0511875,11.8625,0,85.5,7.71,0,0,0,0,0,0,0,1,0,0,0,0
1,2014-04-22,0.047,11.85,0.26,76,5.12,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-04-23,0.051,12.3,0,87,10.24,0,0,0,0,0,0,1,0,0,0,0,0
3.000,2014-04-23,0.050333333,4.075,0,65,7.65,0,0,0,0,0,1,0,0,0,0,0,0
9.000,2014-04-23,0.0424375,10.7625,0,83.5,9.51,0,0,0,0,0,0,0,1,0,0,0,0
2,2014-04-23,0.038,5.05,0,60,4.39,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-04-24,0.041333333,11.8,0,85,10.53,0,0,0,0,0,0,1,0,0,0,0,0
1.000,2014-04-24,0.055666667,5.7,0,75,8.03,0,0,0,0,0,1,0,0,0,0,0,0
13.000,2014-04-24,0.031941176,8.525,0,83.5,9.88,0,0,0,0,0,0,0,1,0,0,0,0
0,2014-04-24,0.048,6.5,0,64,6.97,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-04-25,0.054,11.4,0,87,9.14,0,1,0,0,0,0,1,0,0,0,0,0
2.000,2014-04-25,0.045666667,8.466666667,0.18,72,3.49,0,1,0,0,0,1,0,0,0,0,0,0
10.000,2014-04-25,0.056294118,11.8125,0,87,9.49,0,1,0,0,0,0,0,1,0,0,0,0
2,2014-04-25,0.048,9.1,0.63,65,7.08,0,1,0,0,0,0,0,0,0,1,0,0
0.000,2014-04-26,0.036666667,9.7,0,88,10.22,0,0,1,0,0,0,1,0,0,0,0,0
6.000,2014-04-26,0.050333333,9.75,0,81,7.17,0,0,1,0,0,1,0,0,0,0,0,0
4.000,2014-04-26,0.026058824,10.75,0,83,10.1,0,0,1,0,0,0,0,1,0,0,0,0
0,2014-04-26,0.051,7.4,0,76,5.38,0,0,1,0,0,0,0,0,0,1,0,0
0.000,2014-04-27,0.026666667,8.5,0,89,8.33,0,0,0,1,0,0,1,0,0,0,0,0
3.000,2014-04-27,0.051666667,10.83333333,0.22,83,7.62,0,0,0,1,0,1,0,0,0,0,0,0
2.000,2014-04-27,0.028352941,20.2375,0.005,87.5,9.58,0,0,0,1,0,0,0,1,0,0,0,0
0,2014-04-27,0.048,5.7,0,66,6.74,0,0,0,1,0,0,0,0,0,1,0,0
0.000,2014-04-28,0.023,10.6,0.02,86,9.93,0,0,0,0,0,0,1,0,0,0,0,0
2.000,2014-04-28,0.036,5.933333333,1.75,69,3.29,0,0,0,0,0,1,0,0,0,0,0,0
11.000,2014-04-28,0.058705882,28.725,0,92.5,6.3,0,0,0,0,0,0,0,1,0,0,0,0
1,2014-04-28,0.04,5.7,0.32,60,6.83,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-04-29,0.033333333,17,0,88,3.8,0,0,0,0,0,0,1,0,0,0,0,0
3.000,2014-04-29,0.048333333,6.2,0.16,78,6.81,0,0,0,0,0,1,0,0,0,0,0,0
6.000,2014-04-29,0.053647059,17.825,0,85.5,9.64,0,0,0,0,0,0,0,1,0,0,0,0
4,2014-04-29,0.033,3.925,1.24,50,2.27,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-04-30,0.038666667,7.2,0,74,9.78,0,0,0,0,0,0,1,0,0,0,0,0
2.000,2014-04-30,0.039333333,6.1,0.08,71,7.04,0,0,0,0,0,1,0,0,0,0,0,0
9.000,2014-04-30,0.04675,5.4625,0,75,9.58,0,0,0,0,0,0,0,1,0,0,0,0
0,2014-04-30,0.027,4.1,3.06,65,1.15,0,0,0,0,0,0,0,0,0,1,0,0
1.000,2014-05-01,0.049666667,5.9,0,75,10.54,0,0,0,0,0,0,1,0,0,0,0,0
5.000,2014-05-01,0.047,7.866666667,0,63,5.77,0,0,0,0,0,1,0,0,0,0,0,0
11.000,2014-05-01,0.049352941,8.9,0,74,9.14,0,0,0,0,0,0,0,1,0,0,0,0
0,2014-05-01,0.045,8.25,0.27,79,7.9,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-05-02,0.051333333,9.9,0,79,7.48,0,1,0,0,0,0,1,0,0,0,0,0
2.000,2014-05-02,0.036333333,6.65,0,62,6.08,0,1,0,0,0,1,0,0,0,0,0,0
8.000,2014-05-02,0.061705882,10.5875,0,80.5,8.71,0,1,0,0,0,0,0,1,0,0,0,0
1,2014-05-02,0.046,7.25,0,70,6.26,0,1,0,0,0,0,0,0,0,1,0,0
0.000,2014-05-03,0.067333333,9.5,0,86,9.32,0,0,1,0,0,0,1,0,0,0,0,0
7.000,2014-05-03,0.053,8.133333333,0,73,7.28,0,0,1,0,0,1,0,0,0,0,0,0
3.000,2014-05-03,0.062647059,10.025,0,88,9.01,0,0,1,0,0,0,0,1,0,0,0,0
0,2014-05-03,0.047,8.75,0.03,72,6.87,0,0,1,0,0,0,0,0,0,1,0,0
0.000,2014-05-04,0.065333333,6.3,0,89,10.24,0,0,0,1,0,0,1,0,0,0,0,0
5.000,2014-05-04,0.062333333,10.26666667,0,83,7.55,0,0,0,1,0,1,0,0,0,0,0,0
2.000,2014-05-04,0.062705882,7.8625,0,87.5,9.84,0,0,0,1,0,0,0,1,0,0,0,0
0,2014-05-04,0.045,7.8,0,75,4.65,0,0,0,1,0,0,0,0,0,1,0,0
0.000,2014-05-05,0.068,8.3,0,86,10.16,0,0,0,0,0,0,1,0,0,0,0,0
4.000,2014-05-05,0.059,10.475,0,89,7.41,0,0,0,0,0,1,0,0,0,0,0,0
17.000,2014-05-05,0.060647059,9.5625,0,84.5,9.86,0,0,0,0,0,0,0,1,0,0,0,0
0,2014-05-05,0.043,3.85,0,66,7.09,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-05-06,0.055333333,7.9,0,85,10.55,0,0,0,0,0,0,1,0,0,0,0,0
2.000,2014-05-06,0.063666667,11.7,0,86,7.33,0,0,0,0,0,1,0,0,0,0,0,0
5.000,2014-05-06,0.051875,9,0,84,10.28,0,0,0,0,0,0,0,1,0,0,0,0
2,2014-05-06,0.049,6.75,0,73,7.07,0,0,0,0,0,0,0,0,0,1,0,0
1.000,2014-05-07,0.043,7.7,0,88,10.85,0,0,0,0,0,0,1,0,0,0,0,0
3.000,2014-05-07,0.055666667,10.1,0,86,7.91,0,0,0,0,0,1,0,0,0,0,0,0
8.000,2014-05-07,0.036235294,10.8375,0,84.5,9.89,0,0,0,0,0,0,0,1,0,0,0,0
1,2014-05-07,0.035,7.75,0.17,61,5.5,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-05-08,0.041666667,7.2,0,89,11.27,0,0,0,0,0,0,1,0,0,0,0,0
1.000,2014-05-08,0.05,11.65,0,87,8.85,0,0,0,0,0,1,0,0,0,0,0,0
9.000,2014-05-08,0.024882353,14.525,0.055,78.5,8.79,0,0,0,0,0,0,0,1,0,0,0,0
0,2014-05-08,0.048,15.3,0,85,6,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-05-09,0.043666667,5.5,3.27,80,7.53,0,1,0,0,0,0,1,0,0,0,0,0
2.000,2014-05-09,0.039,10.2,0.7,78,2.65,0,1,0,0,0,1,0,0,0,0,0,0
6.000,2014-05-09,0.026,11.4,0.185,85,10.92,0,1,0,0,0,0,0,1,0,0,0,0
0,2014-05-09,0.035,17,0,69,8.12,0,1,0,0,0,0,0,0,0,1,0,0
0.000,2014-05-10,0.035333333,4.5,0.19,86,10.7,0,0,1,0,0,0,1,0,0,0,0,0
1.000,2014-05-10,0.036333333,7.733333333,0.85,75,6.43,0,0,1,0,0,1,0,0,0,0,0,0
3.000,2014-05-10,0.029529412,10.8375,0,87,10.34,0,0,1,0,0,0,0,1,0,0,0,0
0,2014-05-10,0.037,10.75,0.29,80,6.34,0,0,1,0,0,0,0,0,0,1,0,0
0.000,2014-05-11,0.029333333,6.5,0.87,84,11.1,0,0,0,1,0,0,1,0,0,0,0,0
1.000,2014-05-11,0.030666667,8.375,0,82,8.86,0,0,0,1,0,1,0,0,0,0,0,0
4.000,2014-05-11,0.024705882,12.8625,0.01,86.5,10.82,0,0,0,1,0,0,0,1,0,0,0,0
0,2014-05-11,0.054,6.866666667,0,80,8.01,0,0,0,1,0,0,0,0,0,1,0,0
0.000,2014-05-12,0.037666667,8.9,0,89,11.23,0,0,0,0,0,0,1,0,0,0,0,0
1.000,2014-05-12,0.036666667,10.1,0,88,9.15,0,0,0,0,0,1,0,0,0,0,0,0
13.000,2014-05-12,0.040941176,12.15,0.14,84,10.13,0,0,0,0,0,0,0,1,0,0,0,0
0,2014-05-12,0.051,12.3,0,86,5.8,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-05-13,0.044,7.1,0.09,86,10.72,0,0,0,0,0,0,1,0,0,0,0,0
4.000,2014-05-13,0.040666667,11.33333333,0.07,88,9.13,0,0,0,0,0,1,0,0,0,0,0,0
12.000,2014-05-13,0.036875,3.6625,3.325,76,5.5,0,0,0,0,0,0,0,1,0,0,0,0
0,2014-05-13,0.052,10.2,0,86,8.42,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-05-14,0.024666667,9.7,0,77,8.85,0,0,0,0,0,0,1,0,0,0,0,0
3.000,2014-05-14,0.034666667,4.75,1.12,70,1.55,0,0,0,0,0,1,0,0,0,0,0,0
10.000,2014-05-14,0.0438,4.8125,0.08,72,9.14,0,0,0,0,0,0,0,1,0,0,0,0
0,2014-05-14,0.02,7.066666667,0,65,2.92,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-05-15,0.048,10.7,0,74,9.46,0,0,0,0,0,0,1,0,0,0,0,0
2.000,2014-05-15,0.040666667,5.1,0.02,65,3.54,0,0,0,0,0,1,0,0,0,0,0,0
4.000,2014-05-15,0.059176471,9.95,0,78.5,8.1,0,0,0,0,0,0,0,1,0,0,0,0
2,2014-05-15,0.022,8.8,0.01,80,9.05,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-05-16,0.067,7.1,0,83,9.5,0,1,0,0,0,0,1,0,0,0,0,0
5.000,2014-05-16,0.043666667,6.733333333,0.11,62,6.87,0,1,0,0,0,1,0,0,0,0,0,0
9.000,2014-05-16,0.057294118,7.35,0,84.5,9.29,0,1,0,0,0,0,0,1,0,0,0,0
1,2014-05-16,,5.8,1.71,72,1.38,0,1,0,0,0,0,0,0,0,1,0,0
1.000,2014-05-17,0.061333333,6.2,0,84,9.69,0,0,1,0,0,0,1,0,0,0,0,0
3.000,2014-05-17,0.045666667,7.025,0,63,6.85,0,0,1,0,0,1,0,0,0,0,0,0
3.000,2014-05-17,0.054176471,7.975,0,86,9.64,0,0,1,0,0,0,0,1,0,0,0,0
0,2014-05-17,0.047,8.675,0,67,6.93,0,0,1,0,0,0,0,0,0,1,0,0
0.000,2014-05-18,0.076333333,10.9,0,86,9.28,0,0,0,1,0,0,1,0,0,0,0,0
4.000,2014-05-18,0.055333333,11.53333333,0,68,6.62,0,0,0,1,0,1,0,0,0,0,0,0
3.000,2014-05-18,0.053764706,8.6375,0,84,9.2,0,0,0,1,0,0,0,1,0,0,0,0
0,2014-05-18,0.047,7,0,67,6.86,0,0,0,1,0,0,0,0,0,1,0,0
0.000,2014-05-19,0.067333333,9.9,0,88,9.65,0,0,0,0,0,0,1,0,0,0,0,0
2.000,2014-05-19,0.052666667,9.733333333,0,75,7.54,0,0,0,0,0,1,0,0,0,0,0,0
12.000,2014-05-19,0.049294118,9.0125,0,84.5,9.91,0,0,0,0,0,0,0,1,0,0,0,0
0,2014-05-19,0.056,9.4,0,73,6.98,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-05-20,0.057333333,7.8,0,88,10.08,0,0,0,0,0,0,1,0,0,0,0,0
2.000,2014-05-20,0.052,15.45,0,85,8.26,0,0,0,0,0,1,0,0,0,0,0,0
9.000,2014-05-20,0.037941176,8.5625,0,86,10.3,0,0,0,0,0,0,0,1,0,0,0,0
2,2014-05-20,0.06,10.875,0,78,7.39,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-05-21,0.058,9.3,0,89,10.19,0,0,0,0,0,0,1,0,0,0,0,0
1.000,2014-05-21,0.051333333,15.23333333,0,85,7.79,0,0,0,0,0,1,0,0,0,0,0,0
9.000,2014-05-21,0.039823529,8.65,0,86,9.95,0,0,0,0,0,0,0,1,0,0,0,0
1,2014-05-21,0.039,15.4,0.08,73,6.47,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-05-22,0.063,38.5,0,89,10.37,0,0,0,0,0,0,1,0,0,0,0,0
5.000,2014-05-22,0.053333333,8.533333333,0.78,87,7.58,0,0,0,0,0,1,0,0,0,0,0,0
11.000,2014-05-22,0.038764706,9.9125,0,87,10.26,0,0,0,0,0,0,0,1,0,0,0,0
0,2014-05-22,0.055,13.05,0.12,84,6.63,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-05-23,0.064333333,10.3,0,89,10.8,0,1,0,0,0,0,1,0,0,0,0,0
3.000,2014-05-23,0.052666667,8.025,0,78,8.49,0,1,0,0,0,1,0,0,0,0,0,0
12.000,2014-05-23,0.038705882,8.925,0,85.5,9.84,0,1,0,0,0,0,0,1,0,0,0,0
3,2014-05-23,0.049,5.475,0,77,7.08,0,1,0,0,0,0,0,0,0,1,0,0
0.000,2014-05-24,0.042,6.9,0,86,9.37,0,0,1,0,0,0,1,0,0,0,0,0
2.000,2014-05-24,0.055,8.033333333,0,81,8.73,0,0,1,0,0,1,0,0,0,0,0,0
6.000,2014-05-24,0.031058824,8.1625,0,87.5,10.08,0,0,1,0,0,0,0,1,0,0,0,0
1,2014-05-24,0.041,4.35,0,76,7.26,0,0,1,0,0,0,0,0,0,1,0,0
0.000,2014-05-25,0.048666667,7,0,89,10.48,0,0,0,1,0,0,1,0,0,0,0,0
1.000,2014-05-25,0.048,11.43333333,0,77,8.23,0,0,0,1,0,1,0,0,0,0,0,0
5.000,2014-05-25,0.035941176,8.6,0,87,10.62,0,0,0,1,0,0,0,1,0,0,0,0
0,2014-05-25,0.049,6.45,0,82,7.32,0,0,0,1,0,0,0,0,0,1,0,0
0.000,2014-05-26,0.048666667,8.9,0,89,10.45,1,0,0,0,0,0,1,0,0,0,0,0
6.000,2014-05-26,0.046666667,22,0,87,8.64,1,0,0,0,0,1,0,0,0,0,0,0
3.000,2014-05-26,0.025823529,9.4375,3.075,80,10.39,1,0,0,0,0,0,0,1,0,0,0,0
0,2014-05-26,0.053,10.825,0,86,7.85,1,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-05-27,0.03,9,0.46,87,9.78,0,0,0,0,0,0,1,0,0,0,0,0
2.000,2014-05-27,0.051666667,17.36666667,0,89,8.82,0,0,0,0,0,1,0,0,0,0,0,0
8.000,2014-05-27,0.051823529,6.025,1.62,76.5,8.03,0,0,0,0,0,0,0,1,0,0,0,0
0,2014-05-27,0.055,12.65,0.3,90,7.11,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-05-28,0.022,3.7,3.34,78,5.85,0,0,0,0,0,0,1,0,0,0,0,0
1.000,2014-05-28,0.043,15.2,0.2,85,8.42,0,0,0,0,0,1,0,0,0,0,0,0
8.000,2014-05-28,0.048058824,6.15,1.64,83.5,9.63,0,0,0,0,0,0,0,1,0,0,0,0
1,2014-05-28,0.04,9.7,0.07,83,5.67,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-05-29,0.028666667,4.4,0.03,81,7.48,0,0,0,0,0,0,1,0,0,0,0,0
6.000,2014-05-29,0.041333333,12.6,0.05,86,8.35,0,0,0,0,0,1,0,0,0,0,0,0
8.000,2014-05-29,0.050529412,9.8125,0,88,9.9,0,0,0,0,0,0,0,1,0,0,0,0
3,2014-05-29,0.018,3.325,0.29,57,2.39,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-05-30,0.035,5.6,0.04,87,9.44,0,1,0,0,0,0,1,0,0,0,0,0
1.000,2014-05-30,0.041666667,13.1,0.14,86,9.05,0,1,0,0,0,1,0,0,0,0,0,0
9.000,2014-05-30,0.058117647,12.75,0.865,88,9.98,0,1,0,0,0,0,0,1,0,0,0,0
0,2014-05-30,0.037,7.45,0.01,75,4,0,1,0,0,0,0,0,0,0,1,0,0
0.000,2014-05-31,0.033666667,3.9,0.03,84,8.96,0,0,1,0,0,0,1,0,0,0,0,0
3.000,2014-05-31,0.055,10.53333333,0,86,9.7,0,0,1,0,0,1,0,0,0,0,0,0
2.000,2014-05-31,0.053705882,11.6,0.045,85,9.82,0,0,1,0,0,0,0,1,0,0,0,0
0,2014-05-31,0.044,5.6,0,78,7.9,0,0,1,0,0,0,0,0,0,1,0,0
1.000,2014-06-01,0.03,3.5,1.2,81,10.09,0,0,0,1,0,0,1,0,0,0,0,0
1.000,2014-06-01,0.041666667,13.2,0.05,88,9.57,0,0,0,1,0,1,0,0,0,0,0,0
4.000,2014-06-01,0.034,7.675,0.015,88,10.37,0,0,0,1,0,0,0,1,0,0,0,0
0,2014-06-01,0.041,6.05,0,75,8.71,0,0,0,1,0,0,0,0,0,1,0,0
1.000,2014-06-02,0.029333333,5,0.04,86,9.95,0,0,0,0,0,0,1,0,0,0,0,0
1.000,2014-06-02,0.039333333,9.866666667,0.01,83,8.77,0,0,0,0,0,1,0,0,0,0,0,0
18.000,2014-06-02,0.029176471,4.5,0,88.5,9.79,0,0,0,0,0,0,0,1,0,0,0,0
1,2014-06-02,0.051,8.65,0,80,8.94,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-06-03,0.028,4,0.04,87,10.2,0,0,0,0,0,0,1,0,0,0,0,0
1.000,2014-06-03,0.044,18.33333333,0,86,8.16,0,0,0,0,0,1,0,0,0,0,0,0
14.000,2014-06-03,0.026352941,4.45,0.045,88,10.44,0,0,0,0,0,0,0,1,0,0,0,0
1,2014-06-03,0.055,12.85,0.19,87,9.13,0,0,0,0,0,0,0,0,0,1,0,0
2.000,2014-06-04,0.042,6,0,88,10.44,0,0,0,0,0,0,1,0,0,0,0,0
3.000,2014-06-04,0.037333333,15.075,0,87,3.09,0,0,0,0,0,1,0,0,0,0,0,0
16.000,2014-06-04,0.0281875,5.25,0,89.5,10.67,0,0,0,0,0,0,0,1,0,0,0,0
1,2014-06-04,0.059,10.825,0.14,87,8.34,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-06-05,0.035333333,5.3,0,90,10.95,0,0,0,0,0,0,1,0,0,0,0,0
1.000,2014-06-05,0.048666667,8.433333333,0,78,8.72,0,0,0,0,0,1,0,0,0,0,0,0
8.000,2014-06-05,0.019,5.825,0,91,10.96,0,0,0,0,0,0,0,1,0,0,0,0
1,2014-06-05,,7.8,0.21,79,5.4,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-06-06,0.033666667,5.4,0,92,,0,1,0,0,0,0,1,0,0,0,0,0
3.000,2014-06-06,0.063333333,12.93333333,0,84,,0,1,0,0,0,1,0,0,0,0,0,0
9.000,2014-06-06,0.021875,7.3875,0,91,,0,1,0,0,0,0,0,1,0,0,0,0
1,2014-06-06,0.035,6.3,0,78,,0,1,0,0,0,0,0,0,0,1,0,0
0.000,2014-06-07,0.041333333,4.9,0,92,11.11,0,0,1,0,0,0,1,0,0,0,0,0
3.000,2014-06-07,0.059333333,12.975,0,84,9.01,0,0,1,0,0,1,0,0,0,0,0,0
4.000,2014-06-07,0.019705882,5.8,0,92.5,10.93,0,0,1,0,0,0,0,1,0,0,0,0
0,2014-06-07,0.039,6.533333333,0,85,7.93,0,0,1,0,0,0,0,0,0,1,0,0
0.000,2014-06-08,0.026333333,4.1,0,92,11.16,0,0,0,1,0,0,1,0,0,0,0,0
7.000,2014-06-08,0.054,10.73333333,0,78,4.63,0,0,0,1,0,1,0,0,0,0,0,0
9.000,2014-06-08,0.019733333,13.4875,0.015,91.5,10.18,0,0,0,1,0,0,0,1,0,0,0,0
1,2014-06-08,0.056,11.25,0,83,8.77,0,0,0,1,0,0,0,0,0,1,0,0
0.000,2014-06-09,0.023,5.8,0,91,11.19,0,0,0,0,0,0,1,0,0,0,0,0
3.000,2014-06-09,0.056,14.83333333,0.01,77,1.06,0,0,0,0,0,1,0,0,0,0,0,0
6.000,2014-06-09,0.015875,14.5875,0.44,87.5,6.64,0,0,0,0,0,0,0,1,0,0,0,0
0,2014-06-09,0.05,13.8,0.17,81,7.87,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-06-10,0.031333333,5.3,2.59,86,9.69,0,0,0,0,0,0,1,0,0,0,0,0
2.000,2014-06-10,0.033333333,9.05,0.14,81,3.61,0,0,0,0,0,1,0,0,0,0,0,0
3.000,2014-06-10,0.050529412,8.328571429,0.005,89,9.99,0,0,0,0,0,0,0,1,0,0,0,0
5,2014-06-10,0.047,13.3,0.36,84,6.35,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-06-11,0.055666667,6.7,0,88,9.74,0,0,0,0,0,0,1,0,0,0,0,0
3.000,2014-06-11,0.033666667,4.6,0.31,78,7.63,0,0,0,0,0,1,0,0,0,0,0,0
16.000,2014-06-11,0.055625,12.54285714,0,93.5,9.96,0,0,0,0,0,0,0,1,0,0,0,0
0,2014-06-11,0.03,7,0.12,82,7.49,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-06-12,0.054333333,9.6,0,90,10.14,0,0,0,0,0,0,1,0,0,0,0,0
1.000,2014-06-12,0.047666667,10.9,0,84,7.96,0,0,0,0,0,1,0,0,0,0,0,0
9.000,2014-06-12,0.020352941,13.91428571,0.05,93.5,10.38,0,0,0,0,0,0,0,1,0,0,0,0
0,2014-06-12,0.019,5.5,0.27,76,5.73,0,0,0,0,0,0,0,0,0,1,0,0
1.000,2014-06-13,0.043333333,5.8,0.51,82,10.36,0,1,0,0,0,0,1,0,0,0,0,0
3.000,2014-06-13,0.047333333,9.025,0.02,80,4.74,0,1,0,0,0,1,0,0,0,0,0,0
6.000,2014-06-13,0.0396875,8.414285714,0.01,90.5,10.47,0,1,0,0,0,0,0,1,0,0,0,0
1,2014-06-13,0.036,8.15,0.03,83,5.9,0,1,0,0,0,0,0,0,0,1,0,0
0.000,2014-06-14,0.054666667,10.1,0,91,10.24,1,0,1,0,0,0,1,0,0,0,0,0
3.000,2014-06-14,0.056666667,6.466666667,0,80,9.19,1,0,1,0,0,1,0,0,0,0,0,0
4.000,2014-06-14,0.029235294,8.957142857,0,90.5,10.27,1,0,1,0,0,0,0,1,0,0,0,0
0,2014-06-14,,6.05,0,75,8.02,1,0,1,0,0,0,0,0,0,1,0,0
0.000,2014-06-15,0.03,8.8,0,89,11.41,0,0,0,1,0,0,1,0,0,0,0,0
3.000,2014-06-15,0.050333333,11.83333333,0,89,9.82,0,0,0,1,0,1,0,0,0,0,0,0
4.000,2014-06-15,0.0198125,17.25714286,0,92,11.22,0,0,0,1,0,0,0,1,0,0,0,0
0,2014-06-15,,7,0,83,9.24,0,0,0,1,0,0,0,0,0,1,0,0
0.000,2014-06-16,0.028,10.2,0,91,11.28,0,0,0,0,0,0,1,0,0,0,0,0
2.000,2014-06-16,0.051,20.425,0,92,9.55,0,0,0,0,0,1,0,0,0,0,0,0
10.000,2014-06-16,0.02075,21.85714286,0,91.5,10.76,0,0,0,0,0,0,0,1,0,0,0,0
0,2014-06-16,,16.9,0,90,9.76,0,0,0,0,0,0,0,0,0,1,0,0
0.000,2014-06-17,0.03,7.2,0.01,91,11.06,0,0,0,0,0,0,1,0,0,0,0,0
